44 164 -0.019480 -0.029628
44 172 -0.017911 -0.025782
44 180 -0.016396 -0.022265
44 188 -0.014966 -0.019057
44 196 -0.013647 -0.016133
44 204 -0.012457 -0.013466
44 212 -0.011412 -0.011028
44 220 -0.010522 -0.008786
44 228 -0.009798 -0.006707
44 236 -0.009243 -0.004758
44 244 -0.008864 -0.002904
44 252 -0.008662 -0.001108
52 4 0.152437 -0.025764
52 12 0.133950 -0.071135
52 20 0.105093 -0.102707
52 28 0.074432 -0.120383
52 36 0.046843 -0.127602
52 44 0.024057 -0.127969
52 52 0.006172 -0.124179
52 60 -0.007365 -0.118019
52 68 -0.017278 -0.110615
52 76 -0.024269 -0.102656
52 84 -0.028948 -0.094558
52 92 -0.031823 -0.086573
52 100 -0.033306 -0.078850
52 108 -0.033727 -0.071474
52 116 -0.033351 -0.064495
52 124 -0.032390 -0.057936
52 132 -0.031010 -0.051808
52 140 -0.029347 -0.046109
52 148 -0.027508 -0.040834
52 156 -0.025578 -0.035970
52 164 -0.023625 -0.031502
52 172 -0.021703 -0.027410
52 180 -0.019857 -0.023672
52 188 -0.018121 -0.020263
52 196 -0.016522 -0.017157
52 204 -0.015083 -0.014324
52 212 -0.013819 -0.011732
52 220 -0.012744 -0.009348
52 228 -0.011868 -0.007137
52 236 -0.011198 -0.005064
52 244 -0.010740 -0.003091
52 252 -0.010496 -0.001180
60 4 0.215282 -0.040934
60 12 0.178922 -0.106948
60 20 0.129639 -0.143738
60 28 0.084083 -0.158094
60 36 0.047345 -0.159355
60 44 0.019394 -0.153768
60 52 -0.001212 -0.144885
60 60 -0.016037 -0.134629
60 68 -0.026421 -0.124018
60 76 -0.033420 -0.113574
60 84 -0.037855 -0.103556
60 92 -0.040349 -0.094080
60 100 -0.041382 -0.085189
60 108 -0.041323 -0.076887
60 116 -0.040459 -0.069162
60 124 -0.039012 -0.061991
60 132 -0.037158 -0.055351
60 140 -0.035034 -0.049216
60 148 -0.032751 -0.043561
60 156 -0.030397 -0.038362
60 164 -0.028042 -0.033595
60 172 -0.025741 -0.029232
60 180 -0.023541 -0.025249
60 188 -0.021479 -0.021616
60 196 -0.019583 -0.018305
60 204 -0.017878 -0.015284
60 212 -0.016383 -0.012520
60 220 -0.015111 -0.009977
60 228 -0.014075 -0.007618
60 236 -0.013282 -0.005405
60 244 -0.012740 -0.003299
60 252 -0.012452 -0.001259
68 4 0.320332 -0.077409
68 12 0.235098 -0.175610
68 20 0.149165 -0.207364
68 28 0.084883 -0.208607
68 36 0.039522 -0.197927
68 44 0.007961 -0.183096
68 52 -0.013823 -0.167381
68 60 -0.028670 -0.152139
68 68 -0.038548 -0.137884
68 76 -0.044828 -0.124758
68 84 -0.048478 -0.112745
68 92 -0.050197 -0.101761
68 100 -0.050492 -0.091711
68 108 -0.049743 -0.082500
68 116 -0.048236 -0.074044
68 124 -0.046191 -0.066271
68 132 -0.043778 -0.059121
68 140 -0.041131 -0.052545
68 148 -0.038357 -0.046501
68 156 -0.035541 -0.040953
68 164 -0.032752 -0.035868
68 172 -0.030047 -0.031216
68 180 -0.027470 -0.026966
68 188 -0.025061 -0.023090
68 196 -0.022850 -0.019555
68 204 -0.020863 -0.016328
68 212 -0.019120 -0.013374
68 220 -0.017638 -0.010657
68 228 -0.016431 -0.008137
68 236 -0.015508 -0.005773
68 244 -0.014876 -0.003523
68 252 -0.014540 -0.001345
76 4 0.521840 -0.220499
76 12 0.277774 -0.310735
76 20 0.145360 -0.298058
76 28 0.067479 -0.269779
76 36 0.018842 -0.240402
76 44 -0.012401 -0.213506
76 52 -0.032658 -0.189825
76 60 -0.045686 -0.169207
76 68 -0.053805 -0.151248
76 76 -0.058505 -0.135515
76 84 -0.060780 -0.121623
76 92 -0.061312 -0.109253
76 100 -0.060581 -0.098152
76 108 -0.058940 -0.088117
76 116 -0.056649 -0.078995
76 124 -0.053905 -0.070664
76 132 -0.050862 -0.063032
76 140 -0.047639 -0.056029
76 148 -0.044333 -0.049598
76 156 -0.041023 -0.043694
76 164 -0.037774 -0.038281
76 172 -0.034638 -0.033323
76 180 -0.031663 -0.028791
76 188 -0.028885 -0.024654
76 196 -0.026339 -0.020878
76 204 -0.024051 -0.017431
76 212 -0.022045 -0.014275
76 220 -0.020339 -0.011372
76 228 -0.018948 -0.008680
76 236 -0.017884 -0.006157
76 244 -0.017156 -0.003757
76 252 -0.016769 -0.001434
84 4 0.457476 -0.714274
84 12 0.218091 -0.498645
84 20 0.093194 -0.398915
84 28 0.023500 -0.331126
